super_opeid,name,cohort,type,tier,iclevel,state,count,access,success,mobility
2880,Ulster County Community College,1981,Public,Two-year (public and private not-for-profit),Two-year,NY,510,15.837018,15.289343,2.421376
2880,Ulster County Community College,1982,Public,Two-year (public and private not-for-profit),Two-year,NY,474,13.682881,14.188655,1.9414167
2880,Ulster County Community College,1983,Public,Two-year (public and private not-for-profit),Two-year,NY,512,12.907229,15.562288,2.0086603
2880,Ulster County Community College,1984,Public,Two-year (public and private not-for-profit),Two-year,NY,557,13.066218,14.399407,1.881458
2880,Ulster County Community College,1985,Public,Two-year (public and private not-for-profit),Two-year,NY,519,13.127542,17.426373,2.2876542
2880,Ulster County Community College,1986,Public,Two-year (public and private not-for-profit),Two-year,NY,511,14.372531,11.355918,1.6321328
2880,Ulster County Community College,1987,Public,Two-year (public and private not-for-profit),Two-year,NY,521,12.910803,15.237164,1.9672403
2880,Ulster County Community College,1988,Public,Two-year (public and private not-for-profit),Two-year,NY,580,12.440071,7.8995876,.98271435
2880,Ulster County Community College,1989,Public,Two-year (public and private not-for-profit),Two-year,NY,587,13.253394,5.2742009,.69901061
2880,Ulster County Community College,1990,Public,Two-year (public and private not-for-profit),Two-year,NY,608,14.341554,13.240383,1.8988768
2880,Ulster County Community College,1991,Public,Two-year (public and private not-for-profit),Two-year,NY,568,12.25339,14.852177,1.8198953
35493,Ultimate Medical Academy,1980,Private For-profit,Two-year for-profit,Two-year,FL,,,,
35493,Ultimate Medical Academy,1981,Private For-profit,Two-year for-profit,Two-year,FL,,,,
35493,Ultimate Medical Academy,1982,Private For-profit,Two-year for-profit,Two-year,FL,,,,
35493,Ultimate Medical Academy,1983,Private For-profit,Two-year for-profit,Two-year,FL,,,,
35493,Ultimate Medical Academy,1984,Private For-profit,Two-year for-profit,Two-year,FL,,,,
35493,Ultimate Medical Academy,1985,Private For-profit,Two-year for-profit,Two-year,FL,,,,
35493,Ultimate Medical Academy,1986,Private For-profit,Two-year for-profit,Two-year,FL,,,,
35493,Ultimate Medical Academy,1987,Private For-profit,Two-year for-profit,Two-year,FL,,,,
35493,Ultimate Medical Academy,1988,Private For-profit,Two-year for-profit,Two-year,FL,300,29.342035,2.2314708,.65475893
35493,Ultimate Medical Academy,1989,Private For-profit,Two-year for-profit,Two-year,FL,533,32.276554,3.521821,1.1367226
35493,Ultimate Medical Academy,1990,Private For-profit,Two-year for-profit,Two-year,FL,1007,30.330286,4.9137378,1.4903507
35493,Ultimate Medical Academy,1991,Private For-profit,Two-year for-profit,Two-year,FL,1276,33.06926,9.0066843,2.9784436
3222,Umpqua Community College,1980,Public,Two-year (public and private not-for-profit),Two-year,OR,355,12.483311,3.9700248,.49559054
3222,Umpqua Community College,1981,Public,Two-year (public and private not-for-profit),Two-year,OR,337,17.053185,12.59166,2.147279
3222,Umpqua Community College,1982,Public,Two-year (public and private not-for-profit),Two-year,OR,333,19.717449,14.400859,2.8394821
3222,Umpqua Community College,1983,Public,Two-year (public and private not-for-profit),Two-year,OR,342,19.971821,10.547757,2.1065793
3222,Umpqua Community College,1984,Public,Two-year (public and private not-for-profit),Two-year,OR,301,14.356108,8.658493,1.2430224
3222,Umpqua Community College,1985,Public,Two-year (public and private not-for-profit),Two-year,OR,385,16.533276,15.709984,2.5973752
3222,Umpqua Community College,1986,Public,Two-year (public and private not-for-profit),Two-year,OR,396,17.687931,7.5026498,1.3270636
3222,Umpqua Community College,1987,Public,Two-year (public and private not-for-profit),Two-year,OR,477,19.802998,6.6967168,1.3261507
3222,Umpqua Community College,1988,Public,Two-year (public and private not-for-profit),Two-year,OR,461,19.742683,8.7628479,1.7300212
3222,Umpqua Community College,1989,Public,Two-year (public and private not-for-profit),Two-year,OR,488,21.327164,6.8452783,1.4599036
3222,Umpqua Community College,1990,Public,Two-year (public and private not-for-profit),Two-year,OR,367,29.631794,14.908369,4.4176173
3222,Umpqua Community College,1991,Public,Two-year (public and private not-for-profit),Two-year,OR,303,19.527069,11.931526,2.3298774
1988,"Union College of Barbourville, KY",1980,Private Non-profit,Selective private,Four-year,KY,,,,
1988,"Union College of Barbourville, KY",1981,Private Non-profit,Selective private,Four-year,KY,,,,
1988,"Union College of Barbourville, KY",1982,Private Non-profit,Selective private,Four-year,KY,,,,
1988,"Union College of Barbourville, KY",1983,Private Non-profit,Selective private,Four-year,KY,51,24.94805,23.091599,5.7609038
1988,"Union College of Barbourville, KY",1984,Private Non-profit,Selective private,Four-year,KY,103,25.23019,8.4012432,2.1196496
1988,"Union College of Barbourville, KY",1985,Private Non-profit,Selective private,Four-year,KY,116,23.349861,7.3208752,1.7094141
1988,"Union College of Barbourville, KY",1986,Private Non-profit,Selective private,Four-year,KY,107,16.65683,16.435215,2.7375855
1988,"Union College of Barbourville, KY",1987,Private Non-profit,Selective private,Four-year,KY,148,18.455936,7.079783,1.3066403
1988,"Union College of Barbourville, KY",1988,Private Non-profit,Selective private,Four-year,KY,115,17.887592,14.029917,2.5096145
1988,"Union College of Barbourville, KY",1989,Private Non-profit,Selective private,Four-year,KY,165,18.631319,10.285015,1.916234
1988,"Union College of Barbourville, KY",1990,Private Non-profit,Selective private,Four-year,KY,184,14.534066,7.3962159,1.074971
1988,"Union College of Barbourville, KY",1991,Private Non-profit,Selective private,Four-year,KY,158,19.409142,13.245681,2.570873
2563,"Union College of Lincoln, NE",1980,Private Non-profit,Selective private,Four-year,NE,,,,
2563,"Union College of Lincoln, NE",1981,Private Non-profit,Selective private,Four-year,NE,,,,
2563,"Union College of Lincoln, NE",1982,Private Non-profit,Selective private,Four-year,NE,,,,
2563,"Union College of Lincoln, NE",1983,Private Non-profit,Selective private,Four-year,NE,,,,
2563,"Union College of Lincoln, NE",1984,Private Non-profit,Selective private,Four-year,NE,,,,
2563,"Union College of Lincoln, NE",1985,Private Non-profit,Selective private,Four-year,NE,,,,
2563,"Union College of Lincoln, NE",1986,Private Non-profit,Selective private,Four-year,NE,,,,
2563,"Union College of Lincoln, NE",1987,Private Non-profit,Selective private,Four-year,NE,,,,
2563,"Union College of Lincoln, NE",1988,Private Non-profit,Selective private,Four-year,NE,135,6.4761291,11.609166,.75182456
2563,"Union College of Lincoln, NE",1989,Private Non-profit,Selective private,Four-year,NE,140,8.2757893,9.2284517,.76372719
2563,"Union College of Lincoln, NE",1990,Private Non-profit,Selective private,Four-year,NE,131,6.5110626,38.342171,2.4964826
2563,"Union College of Lincoln, NE",1991,Private Non-profit,Selective private,Four-year,NE,122,7.9631209,10.150726,.80831462
2889,"Union College of Schenectady, NY",1980,Private Non-profit,Highly selective private,Four-year,NY,474,4.9273686,50.064514,2.4668632
2889,"Union College of Schenectady, NY",1981,Private Non-profit,Highly selective private,Four-year,NY,483,4.7720604,50.412899,2.4057341
2889,"Union College of Schenectady, NY",1982,Private Non-profit,Highly selective private,Four-year,NY,495,3.2680039,30.252705,.98865956
2889,"Union College of Schenectady, NY",1983,Private Non-profit,Highly selective private,Four-year,NY,486,5.7684021,63.073326,3.6383231
2889,"Union College of Schenectady, NY",1984,Private Non-profit,Highly selective private,Four-year,NY,492,3.5980015,64.749733,2.3296964
2889,"Union College of Schenectady, NY",1985,Private Non-profit,Highly selective private,Four-year,NY,547,5.3461647,57.283115,3.0624497
2889,"Union College of Schenectady, NY",1986,Private Non-profit,Highly selective private,Four-year,NY,470,3.1753328,22.261055,.70686257
2889,"Union College of Schenectady, NY",1987,Private Non-profit,Highly selective private,Four-year,NY,511,3.4046135,47.531292,1.6182568
2889,"Union College of Schenectady, NY",1988,Private Non-profit,Highly selective private,Four-year,NY,473,3.3032603,58.164787,1.9213343
2889,"Union College of Schenectady, NY",1989,Private Non-profit,Highly selective private,Four-year,NY,549,3.2542608,49.519306,1.6114874
2889,"Union College of Schenectady, NY",1990,Private Non-profit,Highly selective private,Four-year,NY,499,3.6468811,57.72155,2.1050363
2889,"Union College of Schenectady, NY",1991,Private Non-profit,Highly selective private,Four-year,NY,505,3.5414689,40.255779,1.4256458
2643,Union County College,1980,Public,Two-year (public and private not-for-profit),Two-year,NJ,1165,15.270138,10.798276,1.6489116
2643,Union County College,1981,Public,Two-year (public and private not-for-profit),Two-year,NJ,1129,15.719809,19.03511,2.9922831
2643,Union County College,1982,Public,Two-year (public and private not-for-profit),Two-year,NJ,1056,16.56395,18.599768,3.0808563
2643,Union County College,1983,Public,Two-year (public and private not-for-profit),Two-year,NJ,1194,16.787832,15.446337,2.5931051
2643,Union County College,1984,Public,Two-year (public and private not-for-profit),Two-year,NJ,1348,18.807798,11.921426,2.2421577
2643,Union County College,1985,Public,Two-year (public and private not-for-profit),Two-year,NJ,1438,17.217754,13.617279,2.3445897
2643,Union County College,1986,Public,Two-year (public and private not-for-profit),Two-year,NJ,1527,18.715456,13.960652,2.6127999
2643,Union County College,1987,Public,Two-year (public and private not-for-profit),Two-year,NJ,1617,17.676878,11.048352,1.9530038
2643,Union County College,1988,Public,Two-year (public and private not-for-profit),Two-year,NJ,1772,15.840225,12.867805,2.0382893
2643,Union County College,1989,Public,Two-year (public and private not-for-profit),Two-year,NJ,1865,16.371315,8.4707785,1.3867779
2643,Union County College,1990,Public,Two-year (public and private not-for-profit),Two-year,NJ,2002,15.061021,10.2892,1.5496587
2643,Union County College,1991,Public,Two-year (public and private not-for-profit),Two-year,NJ,1998,16.608641,18.737617,3.1120636
3528,Union University,1980,Private Non-profit,Selective private,Four-year,TN,,,,
3528,Union University,1981,Private Non-profit,Selective private,Four-year,TN,,,,
3528,Union University,1982,Private Non-profit,Selective private,Four-year,TN,,,,
3528,Union University,1983,Private Non-profit,Selective private,Four-year,TN,298,7.6092401,26.750517,2.035511
3528,Union University,1984,Private Non-profit,Selective private,Four-year,TN,305,8.440753,20.355247,1.7181361
3528,Union University,1985,Private Non-profit,Selective private,Four-year,TN,346,7.1784229,11.720245,.84132868
3528,Union University,1986,Private Non-profit,Selective private,Four-year,TN,330,9.0483017,24.627094,2.2283337
3528,Union University,1987,Private Non-profit,Selective private,Four-year,TN,328,10.278465,24.596523,2.5281451
3528,Union University,1988,Private Non-profit,Selective private,Four-year,TN,423,6.7325907,13.776243,.92749798
3528,Union University,1989,Private Non-profit,Selective private,Four-year,TN,383,7.7102718,21.268089,1.6398275
3528,Union University,1990,Private Non-profit,Selective private,Four-year,TN,404,3.7388124,25.453749,.95166796
3528,Union University,1991,Private Non-profit,Selective private,Four-year,TN,438,6.307806,25.678545,1.6197529
37893,Unitech Training Academy,1980,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,,,,
37893,Unitech Training Academy,1981,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,,,,
37893,Unitech Training Academy,1982,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,,,,
37893,Unitech Training Academy,1983,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,,,,
37893,Unitech Training Academy,1984,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,84,51.170029,2.5341055,1.2967024
37893,Unitech Training Academy,1985,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,120,51.73912,2.5850947,1.3375053
37893,Unitech Training Academy,1986,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,131,49.970226,0,0
37893,Unitech Training Academy,1987,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,175,45.520027,0,0
37893,Unitech Training Academy,1988,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,170,43.994812,0,0
37893,Unitech Training Academy,1989,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,211,42.682396,2.1610954,.92240733
37893,Unitech Training Academy,1990,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,249,36.270542,2.234565,.81048888
37893,Unitech Training Academy,1991,Private For-profit,Less than two-year schools of any type,Less than Two-year,LA,307,37.157761,4.902163,1.8215339
25593,United Education Institute,1980,Private For-profit,Two-year for-profit,Two-year,CA,1111,43.339218,7.2796016,3.1549222
25593,United Education Institute,1981,Private For-profit,Two-year for-profit,Two-year,CA,1210,43.426941,4.1280074,1.7926674
25593,United Education Institute,1982,Private For-profit,Two-year for-profit,Two-year,CA,1174,40.204056,4.5411716,1.8257352
25593,United Education Institute,1983,Private For-profit,Two-year for-profit,Two-year,CA,1135,40.549721,5.2587075,2.1323912
25593,United Education Institute,1984,Private For-profit,Two-year for-profit,Two-year,CA,1274,37.93697,4.9129953,1.8638415
25593,United Education Institute,1985,Private For-profit,Two-year for-profit,Two-year,CA,1305,37.400322,5.4234309,2.0283806
